holiday;temp;rain_1h;snow_1h;clouds_all;weather_main;weather_description;date_time;traffic_volume
None;25815;0;0;20;Haze;haze;01/02/2018 01:00;363
None;25687;0;0;40;Clouds;scattered clouds;01/02/2018 02:00;285
None;25594;0;0;1;Clear;sky is clear;01/02/2018 03:00;362
None;25515;0;0;1;Clear;sky is clear;01/02/2018 04:00;936
None;25484;0;0;40;Clouds;scattered clouds;01/02/2018 05:00;2861
None;25408;0;0;40;Clouds;scattered clouds;01/02/2018 06:00;5410
None;25392;0;0;1;Clear;sky is clear;01/02/2018 07:00;6303
None;25344;0;0;1;Clear;sky is clear;01/02/2018 08:00;5332
None;25365;0;0;5;Clear;sky is clear;01/02/2018 09:00;5000
None;25448;0;0;1;Clear;sky is clear;01/02/2018 10:00;4438
None;2555;0;0;1;Clear;sky is clear;01/02/2018 11:00;4717
None;25608;0;0;1;Clear;sky is clear;01/02/2018 12:00;4843
None;25688;0;0;1;Clear;sky is clear;01/02/2018 13:00;5099
None;25793;0;0;1;Clear;sky is clear;01/02/2018 14:00;5402
None;25842;0;0;1;Clear;sky is clear;01/02/2018 15:00;5961
None;25908;0;0;1;Clear;sky is clear;01/02/2018 16:00;6636
None;25869;0;0;1;Clear;sky is clear;01/02/2018 17:00;6375
None;25769;0;0;5;Clear;sky is clear;01/02/2018 18:00;4723
None;25708;0;0;1;Clear;sky is clear;01/02/2018 19:00;3595
None;25651;0;0;1;Clear;sky is clear;01/02/2018 20:00;3133
None;25586;0;0;40;Clouds;scattered clouds;01/02/2018 21:00;2807
None;25502;0;0;1;Clear;sky is clear;01/02/2018 22:00;2165
None;25458;0;0;1;Clear;sky is clear;01/02/2018 23:00;1483
None;25392;0;0;1;Clear;sky is clear;02/02/2018 00:00;926
None;25275;0;0;1;Clear;sky is clear;02/02/2018 01:00;521
None;25222;0;0;1;Clear;sky is clear;02/02/2018 02:00;422
None;25143;0;0;1;Clear;sky is clear;02/02/2018 03:00;439
None;25046;0;0;1;Clear;sky is clear;02/02/2018 04:00;922
None;25035;0;0;1;Clear;sky is clear;02/02/2018 05:00;2731
None;25035;0;0;1;Clear;sky is clear;02/02/2018 06:00;5041
None;25002;0;0;1;Clear;sky is clear;02/02/2018 07:00;5843
None;25016;0;0;1;Clear;sky is clear;02/02/2018 08:00;5149
None;25015;0;0;1;Clear;sky is clear;02/02/2018 09:00;4963
None;25307;0;0;20;Clouds;few clouds;02/02/2018 10:00;4379
None;25522;0;0;1;Clear;sky is clear;02/02/2018 11:00;4932
None;25714;0;0;75;Clouds;broken clouds;02/02/2018 12:00;5104
None;25829;0;0;75;Clouds;broken clouds;02/02/2018 13:00;5378
None;2593;0;0;40;Clouds;scattered clouds;02/02/2018 14:00;5487
None;25995;0;0;75;Clouds;broken clouds;02/02/2018 15:00;6080
None;26044;0;0;90;Clouds;overcast clouds;02/02/2018 16:00;6646
None;26049;0;0;90;Snow;light snow;02/02/2018 17:00;5891
None;26062;0;0;90;Snow;light snow;02/02/2018 18:00;4691
None;26062;0;0;90;Snow;light snow;02/02/2018 19:00;3790
None;26051;0;0;90;Snow;light snow;02/02/2018 20:00;3216
None;26072;0;0;90;Snow;light snow;02/02/2018 21:00;3818
None;26116;0;0;90;Snow;light snow;02/02/2018 22:00;3788
None;26151;0;0;90;Snow;light snow;02/02/2018 23:00;2020
None;26179;0;0;90;Snow;light snow;03/02/2018 00:00;1368
None;26208;0;0;90;Snow;light snow;03/02/2018 01:00;926
None;26193;0;0;90;Clouds;overcast clouds;03/02/2018 02:00;631
None;26222;0;0;90;Clouds;overcast clouds;03/02/2018 03:00;471
None;26229;0;0;90;Clouds;overcast clouds;03/02/2018 04:00;519
None;26236;0;0;90;Clouds;overcast clouds;03/02/2018 05:00;783
None;26243;0;0;40;Clouds;scattered clouds;03/02/2018 06:00;1320
None;26244;0;0;90;Snow;light snow;03/02/2018 07:00;1839
None;2623;0;0;90;Snow;light snow;03/02/2018 08:00;2552
None;2623;0;0;90;Mist;mist;03/02/2018 08:00;2552
None;2623;0;0;90;Haze;haze;03/02/2018 08:00;2552
None;26279;0;0;90;Snow;light snow;03/02/2018 09:00;3168
None;26279;0;0;90;Mist;mist;03/02/2018 09:00;3168
None;26322;0;0;90;Snow;light snow;03/02/2018 10:00;3572
None;26322;0;0;90;Mist;mist;03/02/2018 10:00;3572
None;26436;0;0;90;Snow;light snow;03/02/2018 11:00;3838
None;26436;0;0;90;Mist;mist;03/02/2018 11:00;3838
None;26479;0;0;90;Snow;light snow;03/02/2018 12:00;3924
None;26479;0;0;90;Mist;mist;03/02/2018 12:00;3924
None;26486;0;0;90;Snow;heavy snow;03/02/2018 13:00;3562
None;26486;0;0;90;Mist;mist;03/02/2018 13:00;3562
None;26479;0;0;90;Snow;snow;03/02/2018 14:00;3572
None;26479;0;0;90;Fog;fog;03/02/2018 14:00;3572
None;26486;0;0;90;Snow;light snow;03/02/2018 15:00;3716
None;26486;0;0;90;Mist;mist;03/02/2018 15:00;3716
None;26451;0;0;90;Snow;light snow;03/02/2018 16:00;3752
None;26451;0;0;90;Mist;mist;03/02/2018 16:00;3752
None;26451;0;0;90;Haze;haze;03/02/2018 16:00;3752
None;26408;0;0;90;Snow;light snow;03/02/2018 17:00;3652
None;26408;0;0;90;Mist;mist;03/02/2018 17:00;3652
None;26365;0;0;90;Snow;light snow;03/02/2018 18:00;3763
None;26369;0;0;90;Snow;light snow;03/02/2018 19:00;3301
None;26315;0;0;90;Snow;light snow;03/02/2018 20:00;2632
None;26244;0;0;90;Snow;light snow;03/02/2018 21:00;2454
None;26244;0;0;90;Mist;mist;03/02/2018 21:00;2454
None;26215;0;0;90;Snow;light snow;03/02/2018 22:00;2892
None;26215;0;0;90;Mist;mist;03/02/2018 22:00;2892
None;26149;0;0;90;Snow;light snow;03/02/2018 23:00;2935
None;26149;0;0;90;Mist;mist;03/02/2018 23:00;2935
None;26149;0;0;90;Haze;haze;03/02/2018 23:00;2935
None;26044;0;0;75;Snow;light snow;04/02/2018 00:00;1536
None;26044;0;0;75;Mist;mist;04/02/2018 00:00;1536
None;26044;0;0;75;Haze;haze;04/02/2018 00:00;1536
None;25958;0;0;40;Snow;light snow;04/02/2018 01:00;986
None;25958;0;0;40;Mist;mist;04/02/2018 01:00;986
None;25958;0;0;40;Haze;haze;04/02/2018 01:00;986
None;25822;0;0;1;Haze;haze;04/02/2018 02:00;670
None;25694;0;0;90;Clouds;overcast clouds;04/02/2018 03:00;520
None;25601;0;0;1;Clear;sky is clear;04/02/2018 04:00;524
None;25562;0;0;1;Clear;sky is clear;04/02/2018 05:00;648
None;25501;0;0;1;Clear;sky is clear;04/02/2018 06:00;1046
None;25382;0;0;1;Clear;sky is clear;04/02/2018 07:00;1320
None;25242;0;0;1;Clear;sky is clear;04/02/2018 08:00;1857
None;25172;0;0;1;Clear;sky is clear;04/02/2018 09:00;2449
None;25193;0;0;1;Clear;sky is clear;04/02/2018 10:00;3225
None;25301;0;0;1;Clear;sky is clear;04/02/2018 11:00;3452
None;25429;0;0;1;Haze;haze;04/02/2018 12:00;3735
None;25508;0;0;1;Clear;sky is clear;04/02/2018 13:00;3801
None;25595;0;0;1;Clear;sky is clear;04/02/2018 14:00;3686
None;25636;0;0;5;Haze;haze;04/02/2018 15:00;3508
None;25686;0;0;5;Clear;sky is clear;04/02/2018 16:00;3630
None;25694;0;0;1;Clear;sky is clear;04/02/2018 17:00;2975
None;25602;0;0;5;Clear;sky is clear;04/02/2018 18:00;2052
None;25509;0;0;1;Clear;sky is clear;04/02/2018 19:00;1720
None;25435;0;0;5;Clear;sky is clear;04/02/2018 20:00;1855
None;25423;0;0;1;Clear;sky is clear;04/02/2018 21:00;2438
None;25415;0;0;5;Clear;sky is clear;04/02/2018 22:00;2382
None;25365;0;0;5;Clear;sky is clear;04/02/2018 23:00;1321
None;2535;0;0;5;Clear;sky is clear;05/02/2018 00:00;836
None;2530;0;0;1;Clear;sky is clear;05/02/2018 01:00;505
None;25237;0;0;1;Clear;sky is clear;05/02/2018 02:00;411
None;25215;0;0;5;Clear;sky is clear;05/02/2018 03:00;429
None;25222;0;0;1;Clear;sky is clear;05/02/2018 04:00;925
None;25244;0;0;5;Clear;sky is clear;05/02/2018 05:00;2657
None;25315;0;0;1;Clear;sky is clear;05/02/2018 06:00;4846
None;25373;0;0;1;Clear;sky is clear;05/02/2018 07:00;6026
None;25436;0;0;1;Clear;sky is clear;05/02/2018 08:00;6048
None;25501;0;0;1;Clear;sky is clear;05/02/2018 09:00;4893
None;25651;0;0;1;Clear;sky is clear;05/02/2018 10:00;4124
None;25841;0;0;75;Clouds;broken clouds;05/02/2018 11:00;4470
None;26036;0;0;75;Snow;light snow;05/02/2018 12:00;4450
None;26186;0;0;90;Snow;light snow;05/02/2018 13:00;4303
None;26268;0;0;75;Snow;light snow;05/02/2018 14:00;4884
None;26295;0;0;40;Snow;light snow;05/02/2018 15:00;5441
None;26295;0;0;40;Haze;haze;05/02/2018 15:00;5441
None;26302;0;0;20;Snow;light snow;05/02/2018 16:00;6091
None;26302;0;0;20;Haze;haze;05/02/2018 16:00;6091
None;26275;0;0;1;Snow;light snow;05/02/2018 17:00;5912
None;26156;0;0;1;Clear;sky is clear;05/02/2018 18:00;4263
None;26003;0;0;1;Clear;sky is clear;05/02/2018 19:00;3098
None;2598;0;0;1;Clear;sky is clear;05/02/2018 20:00;2587
None;25881;0;0;5;Clear;sky is clear;05/02/2018 21:00;2136
None;25775;0;0;1;Clear;sky is clear;05/02/2018 22:00;1459
None;25658;0;0;1;Clear;sky is clear;05/02/2018 23:00;887
None;25581;0;0;1;Clear;sky is clear;06/02/2018 00:00;468
None;25461;0;0;1;Clear;sky is clear;06/02/2018 01:00;334
None;25381;0;0;1;Clear;sky is clear;06/02/2018 02:00;237
None;25308;0;0;1;Clear;sky is clear;06/02/2018 03:00;339
None;25202;0;0;1;Clear;sky is clear;06/02/2018 04:00;850
None;25136;0;0;1;Clear;sky is clear;06/02/2018 05:00;2801
None;25015;0;0;1;Clear;sky is clear;06/02/2018 06:00;5434
None;24935;0;0;1;Mist;mist;06/02/2018 07:00;6067
None;24923;0;0;5;Mist;mist;06/02/2018 08:00;5009
None;25021;0;0;5;Clear;sky is clear;06/02/2018 09:00;5190
None;2530;0;0;5;Clear;sky is clear;06/02/2018 10:00;4290
None;2550;0;0;1;Snow;light snow;06/02/2018 11:00;4309
None;25733;0;0;5;Clear;sky is clear;06/02/2018 12:00;4741
None;25935;0;0;20;Clouds;few clouds;06/02/2018 13:00;4621
None;26015;0;0;1;Clear;sky is clear;06/02/2018 14:00;4987
None;26041;0;0;5;Clear;sky is clear;06/02/2018 15:00;5710
None;26022;0;0;5;Clear;sky is clear;06/02/2018 16:00;6770
None;25968;0;0;40;Clouds;scattered clouds;06/02/2018 17:00;6207
None;25915;0;0;75;Clouds;broken clouds;06/02/2018 18:00;4612
None;25945;0;0;90;Clouds;overcast clouds;06/02/2018 19:00;3217
None;25929;0;0;90;Clouds;overcast clouds;06/02/2018 20:00;2634
None;25929;0;0;90;Clouds;overcast clouds;06/02/2018 21:00;2407
None;25936;0;0;90;Snow;light snow;06/02/2018 22:00;1652
None;25928;0;0;90;Snow;light snow;06/02/2018 23:00;1120
None;25922;0;0;90;Snow;light snow;07/02/2018 00:00;549
None;25921;0;0;90;Snow;light snow;07/02/2018 01:00;346
None;25921;0;0;90;Mist;mist;07/02/2018 01:00;346
None;25915;0;0;90;Snow;light snow;07/02/2018 02:00;259
None;25915;0;0;90;Mist;mist;07/02/2018 02:00;259
None;25921;0;0;90;Snow;snow;07/02/2018 03:00;337
None;25921;0;0;90;Mist;mist;07/02/2018 03:00;337
None;25922;0;0;90;Snow;snow;07/02/2018 04:00;865
None;25922;0;0;90;Mist;mist;07/02/2018 04:00;865
None;25884;0;0;75;Snow;snow;07/02/2018 05:00;2776
None;25884;0;0;75;Mist;mist;07/02/2018 05:00;2776
None;25681;0;0;75;Snow;snow;07/02/2018 06:00;4899
None;25508;0;0;1;Mist;mist;07/02/2018 07:00;4967
None;25508;0;0;1;Snow;light snow;07/02/2018 07:00;4967
None;25355;0;0;5;Mist;mist;07/02/2018 08:00;4915
None;25355;0;0;5;Snow;light snow;07/02/2018 08:00;4915
None;25507;0;0;5;Snow;light snow;07/02/2018 09:00;5343
None;25507;0;0;5;Mist;mist;07/02/2018 09:00;5343
None;25799;0;0;1;Snow;light snow;07/02/2018 10:00;4364
None;26001;0;0;5;Clear;sky is clear;07/02/2018 11:00;4466
None;26127;0;0;40;Clouds;scattered clouds;07/02/2018 12:00;4697
None;26221;0;0;40;Clouds;scattered clouds;07/02/2018 13:00;4833
None;26293;0;0;40;Clouds;scattered clouds;07/02/2018 14:00;5095
None;26328;0;0;20;Clouds;few clouds;07/02/2018 15:00;5658
None;26329;0;0;20;Clouds;few clouds;07/02/2018 16:00;6531
None;26255;0;0;20;Clouds;few clouds;07/02/2018 17:00;6117
None;26094;0;0;40;Clouds;scattered clouds;07/02/2018 18:00;4394
None;25957;0;0;40;Clouds;scattered clouds;07/02/2018 19:00;3307
None;25868;0;0;40;Clouds;scattered clouds;07/02/2018 20:00;3037
None;2588;0;0;1;Clear;sky is clear;07/02/2018 21:00;2463
None;2590;0;0;75;Clouds;broken clouds;07/02/2018 22:00;1653
None;25943;0;0;90;Clouds;overcast clouds;07/02/2018 23:00;973
None;25976;0;0;75;Clouds;broken clouds;08/02/2018 00:00;573
None;25991;0;0;90;Clouds;overcast clouds;08/02/2018 01:00;315
None;25928;0;0;90;Clouds;overcast clouds;08/02/2018 02:00;233
None;25892;0;0;90;Clouds;overcast clouds;08/02/2018 03:00;340
None;25786;0;0;40;Clouds;scattered clouds;08/02/2018 04:00;882
None;25595;0;0;1;Snow;light snow;08/02/2018 05:00;2830
None;25622;0;0;1;Snow;light snow;08/02/2018 06:00;5449
None;2553;0;0;1;Snow;light snow;08/02/2018 07:00;5954
None;25501;0;0;40;Snow;light snow;08/02/2018 08:00;5395
None;25635;0;0;40;Mist;mist;08/02/2018 09:00;5192
None;25635;0;0;40;Snow;light snow;08/02/2018 09:00;5192
None;25871;0;0;40;Mist;mist;08/02/2018 10:00;4477
None;25871;0;0;40;Haze;haze;08/02/2018 10:00;4477
None;26048;0;0;75;Clouds;broken clouds;08/02/2018 11:00;4686
None;26161;0;0;75;Snow;light snow;08/02/2018 12:00;4896
None;26275;0;0;75;Clouds;broken clouds;08/02/2018 13:00;4907
None;26343;0;0;75;Clouds;broken clouds;08/02/2018 14:00;4988
None;26348;0;0;75;Clouds;broken clouds;08/02/2018 15:00;5852
None;26322;0;0;75;Clouds;broken clouds;08/02/2018 16:00;6883
None;26275;0;0;90;Clouds;overcast clouds;08/02/2018 17:00;6278
None;26241;0;0;90;Clouds;overcast clouds;08/02/2018 18:00;4550
None;2620;0;0;90;Clouds;overcast clouds;08/02/2018 19:00;3494
None;26186;0;0;90;Clouds;overcast clouds;08/02/2018 20:00;3094
None;26161;0;0;90;Clouds;overcast clouds;08/02/2018 21:00;3530
None;26122;0;0;90;Clouds;overcast clouds;08/02/2018 22:00;3197
None;26101;0;0;90;Snow;light snow;08/02/2018 23:00;1305
None;26101;0;0;90;Haze;haze;08/02/2018 23:00;1305
None;26072;0;0;90;Snow;light snow;09/02/2018 00:00;660
None;26061;0;0;90;Snow;light snow;09/02/2018 01:00;389
None;26058;0;0;75;Snow;light snow;09/02/2018 02:00;287
None;25972;0;0;90;Snow;light snow;09/02/2018 03:00;340
None;25936;0;0;1;Clear;sky is clear;09/02/2018 04:00;826
None;25795;0;0;1;Clear;sky is clear;09/02/2018 05:00;2651
None;25688;0;0;1;Clear;sky is clear;09/02/2018 06:00;5319
None;25601;0;0;40;Clouds;scattered clouds;09/02/2018 07:00;6499
None;25515;0;0;20;Clouds;few clouds;09/02/2018 08:00;5467
None;25576;0;0;5;Clear;sky is clear;09/02/2018 09:00;4975
None;25679;0;0;5;Clear;sky is clear;09/02/2018 10:00;4513
None;25772;0;0;1;Clear;sky is clear;09/02/2018 11:00;4913
None;25872;0;0;1;Clear;sky is clear;09/02/2018 12:00;5335
None;25979;0;0;1;Clear;sky is clear;09/02/2018 13:00;5340
None;2605;0;0;1;Clear;sky is clear;09/02/2018 14:00;5429
None;26108;0;0;20;Clouds;few clouds;09/02/2018 15:00;5861
None;26121;0;0;20;Clouds;few clouds;09/02/2018 16:00;6347
None;26075;0;0;20;Clouds;few clouds;09/02/2018 17:00;5833
None;25979;0;0;75;Clouds;broken clouds;09/02/2018 18:00;5021
None;25843;0;0;40;Clouds;scattered clouds;09/02/2018 19:00;3804
None;2583;0;0;40;Clouds;scattered clouds;09/02/2018 20:00;3095
None;25714;0;0;40;Clouds;scattered clouds;09/02/2018 21:00;3092
None;25799;0;0;1;Clear;sky is clear;09/02/2018 22:00;2485
None;25786;0;0;1;Clear;sky is clear;09/02/2018 23:00;2126
None;25762;0;0;1;Clear;sky is clear;10/02/2018 00:00;1102
None;25748;0;0;1;Clear;sky is clear;10/02/2018 01:00;603
None;25757;0;0;1;Clear;sky is clear;10/02/2018 02:00;438
None;25708;0;0;1;Clear;sky is clear;10/02/2018 03:00;330
None;25688;0;0;1;Clear;sky is clear;10/02/2018 04:00;389
None;25636;0;0;1;Clear;sky is clear;10/02/2018 05:00;688
None;25543;0;0;1;Clear;sky is clear;10/02/2018 06:00;1164
None;25458;0;0;5;Clear;sky is clear;10/02/2018 07:00;1911
None;25368;0;0;5;Clear;sky is clear;10/02/2018 08:00;3115
None;2545;0;0;1;Clear;sky is clear;10/02/2018 09:00;3653
None;25599;0;0;1;Clear;sky is clear;10/02/2018 10:00;4161
None;25764;0;0;1;Clear;sky is clear;10/02/2018 11:00;4514
None;25981;0;0;1;Clear;sky is clear;10/02/2018 12:00;5237
None;26043;0;0;1;Clear;sky is clear;10/02/2018 13:00;4925
None;26143;0;0;1;Clear;sky is clear;10/02/2018 14:00;5173
None;26229;0;0;1;Clear;sky is clear;10/02/2018 15:00;5030
None;26261;0;0;5;Clear;sky is clear;10/02/2018 16:00;4841
None;26221;0;0;20;Clouds;few clouds;10/02/2018 17:00;4808
None;26115;0;0;20;Clouds;few clouds;10/02/2018 18:00;4803
None;25928;0;0;20;Clouds;few clouds;10/02/2018 19:00;4346
None;25822;0;0;1;Clear;sky is clear;10/02/2018 20:00;3448
None;25765;0;0;5;Clear;sky is clear;10/02/2018 21:00;3962
None;25581;0;0;1;Clear;sky is clear;10/02/2018 22:00;4180
None;25543;0;0;1;Clear;sky is clear;10/02/2018 23:00;2459
None;25515;0;0;1;Clear;sky is clear;11/02/2018 00:00;1367
None;25482;0;0;1;Clear;sky is clear;11/02/2018 01:00;761
None;25448;0;0;1;Clear;sky is clear;11/02/2018 02:00;488
None;25422;0;0;1;Clear;sky is clear;11/02/2018 03:00;302
None;25415;0;0;1;Clear;sky is clear;11/02/2018 04:00;254
None;25408;0;0;1;Clear;sky is clear;11/02/2018 05:00;431
None;25348;0;0;1;Clear;sky is clear;11/02/2018 06:00;789
None;25315;0;0;5;Clear;sky is clear;11/02/2018 07:00;1607
None;25255;0;0;20;Clouds;few clouds;11/02/2018 08:00;2817
None;25493;0;0;5;Clear;sky is clear;11/02/2018 09:00;3358
None;25714;0;0;5;Clear;sky is clear;11/02/2018 10:00;3869
None;25907;0;0;5;Clear;sky is clear;11/02/2018 11:00;4223
None;26085;0;0;5;Clear;sky is clear;11/02/2018 12:00;4950
None;2626;0;0;5;Clear;sky is clear;11/02/2018 13:00;4637
None;26474;0;0;5;Clear;sky is clear;11/02/2018 14:00;4886
None;26586;0;0;5;Clear;sky is clear;11/02/2018 15:00;4629
None;2665;0;0;5;Clear;sky is clear;11/02/2018 16:00;4678
None;26642;0;0;1;Clear;sky is clear;11/02/2018 17:00;4276
None;26555;0;0;1;Clear;sky is clear;11/02/2018 18:00;3846
None;26422;0;0;1;Clear;sky is clear;11/02/2018 19:00;2903
None;26261;0;0;1;Clear;sky is clear;11/02/2018 20:00;2435
None;26181;0;0;5;Clear;sky is clear;11/02/2018 21:00;1902
None;26115;0;0;1;Clear;sky is clear;11/02/2018 22:00;1372
None;26068;0;0;1;Clear;sky is clear;11/02/2018 23:00;865
None;25988;0;0;1;Clear;sky is clear;12/02/2018 00:00;502
None;25868;0;0;1;Clear;sky is clear;12/02/2018 01:00;286
None;25829;0;0;1;Clear;sky is clear;12/02/2018 02:00;230
None;25721;0;0;1;Clear;sky is clear;12/02/2018 03:00;311
None;25651;0;0;1;Clear;sky is clear;12/02/2018 04:00;809
None;25514;0;0;1;Clear;sky is clear;12/02/2018 05:00;2735
None;25479;0;0;1;Clear;sky is clear;12/02/2018 06:00;5454
None;25408;0;0;40;Clouds;scattered clouds;12/02/2018 07:00;6107
None;25386;0;0;75;Clouds;broken clouds;12/02/2018 08:00;5876
None;2545;0;0;75;Clouds;broken clouds;12/02/2018 09:00;4941
None;25586;0;0;75;Clouds;broken clouds;12/02/2018 10:00;4307
None;25708;0;0;75;Clouds;broken clouds;12/02/2018 11:00;4367
None;25835;0;0;90;Clouds;overcast clouds;12/02/2018 12:00;4545
None;25941;0;0;90;Clouds;overcast clouds;12/02/2018 13:00;4561
None;26054;0;0;75;Thunderstorm;proximity thunderstorm;12/02/2018 14:00;4998
None;26094;0;0;75;Clouds;broken clouds;12/02/2018 15:00;5525
None;26115;0;0;75;Haze;haze;12/02/2018 16:00;6459
None;26115;0;0;75;Clouds;broken clouds;12/02/2018 17:00;5852
None;26072;0;0;75;Clouds;broken clouds;12/02/2018 18:00;4245
None;25915;0;0;75;Clouds;broken clouds;12/02/2018 19:00;3034
None;25795;0;0;5;Clear;sky is clear;12/02/2018 20:00;2498
None;25715;0;0;5;Clear;sky is clear;12/02/2018 21:00;2055
None;25687;0;0;1;Clear;sky is clear;12/02/2018 22:00;1440
None;25615;0;0;1;Clear;sky is clear;12/02/2018 23:00;934
None;2570;0;0;1;Clear;sky is clear;13/02/2018 00:00;498
None;25774;0;0;1;Clear;sky is clear;13/02/2018 01:00;300
None;25868;0;0;75;Clouds;broken clouds;13/02/2018 02:00;225
None;25976;0;0;90;Clouds;overcast clouds;13/02/2018 03:00;368
None;26058;0;0;90;Clouds;overcast clouds;13/02/2018 04:00;885
None;26129;0;0;90;Snow;light snow;13/02/2018 05:00;2885
None;26193;0;0;90;Snow;light snow;13/02/2018 06:00;5675
None;26186;0;0;75;Clouds;broken clouds;13/02/2018 07:00;6585
None;26193;0;0;40;Clouds;scattered clouds;13/02/2018 08:00;5915
None;2630;0;0;90;Clouds;overcast clouds;13/02/2018 09:00;5060
None;26468;0;0;75;Clouds;broken clouds;13/02/2018 10:00;4423
None;26664;0;0;90;Clouds;overcast clouds;13/02/2018 11:00;4722
None;26753;0;0;40;Clouds;scattered clouds;13/02/2018 12:00;4825
None;26961;0;0;40;Clouds;scattered clouds;13/02/2018 13:00;4762
None;27065;0;0;1;Clear;sky is clear;13/02/2018 14:00;5007
None;27141;0;0;5;Clear;sky is clear;13/02/2018 15:00;5647
None;27184;0;0;5;Clear;sky is clear;13/02/2018 16:00;6587
None;27122;0;0;5;Clear;sky is clear;13/02/2018 17:00;6308
None;27042;0;0;1;Clear;sky is clear;13/02/2018 18:00;4917
None;26942;0;0;5;Clear;sky is clear;13/02/2018 19:00;3424
None;26882;0;0;5;Clear;sky is clear;13/02/2018 20:00;2979
None;26828;0;0;5;Clear;sky is clear;13/02/2018 21:00;3680
None;26795;0;0;1;Clear;sky is clear;13/02/2018 22:00;2908
None;26772;0;0;1;Haze;haze;13/02/2018 23:00;1107
None;26755;0;0;1;Mist;mist;14/02/2018 00:00;597
None;26735;0;0;1;Mist;mist;14/02/2018 01:00;345
None;26675;0;0;1;Mist;mist;14/02/2018 02:00;283
None;26622;0;0;1;Haze;haze;14/02/2018 03:00;348
None;26622;0;0;1;Mist;mist;14/02/2018 03:00;348
None;26622;0;0;1;Haze;haze;14/02/2018 04:00;882
None;26622;0;0;1;Mist;mist;14/02/2018 04:00;882
None;26562;0;0;1;Haze;haze;14/02/2018 05:00;2837
None;26562;0;0;1;Mist;mist;14/02/2018 05:00;2837
None;26555;0;0;1;Mist;mist;14/02/2018 06:00;5402
None;26568;0;0;5;Mist;mist;14/02/2018 07:00;5826
None;26568;0;0;5;Haze;haze;14/02/2018 07:00;5826
None;26529;0;0;1;Mist;mist;14/02/2018 08:00;5572
None;2665;0;0;1;Mist;mist;14/02/2018 09:00;5194
None;26894;0;0;1;Mist;mist;14/02/2018 10:00;4766
None;27164;0;0;5;Clear;sky is clear;14/02/2018 11:00;4842
None;2735;0;0;1;Clear;sky is clear;14/02/2018 12:00;4975
None;27543;0;0;1;Haze;haze;14/02/2018 13:00;5027
None;27651;0;0;1;Clear;sky is clear;14/02/2018 14:00;5221
None;27721;0;0;1;Clear;sky is clear;14/02/2018 15:00;5696
None;27775;0;0;5;Clear;sky is clear;14/02/2018 16:00;6660
None;27768;0;0;1;Clear;sky is clear;14/02/2018 17:00;6154
None;27658;0;0;5;Clear;sky is clear;14/02/2018 18:00;4607
None;27522;0;0;1;Clear;sky is clear;14/02/2018 19:00;3268
None;27475;0;0;5;Clear;sky is clear;14/02/2018 20:00;2775
None;27462;0;0;1;Clear;sky is clear;14/02/2018 21:00;2493
None;27455;0;0;1;Clear;sky is clear;14/02/2018 22:00;1772
None;27457;0;0;1;Clear;sky is clear;14/02/2018 23:00;1122
None;27479;0;0;1;Clear;sky is clear;15/02/2018 00:00;639
None;27435;0;0;1;Clear;sky is clear;15/02/2018 01:00;353
None;27408;0;0;75;Clouds;broken clouds;15/02/2018 02:00;253
None;27342;0;0;1;Clear;sky is clear;15/02/2018 03:00;353
None;27243;0;0;75;Clouds;broken clouds;15/02/2018 04:00;889
None;2720;0;0;1;Clear;sky is clear;15/02/2018 05:00;2862
None;27107;0;0;1;Clear;sky is clear;15/02/2018 06:00;5454
None;27135;0;0;40;Clouds;scattered clouds;15/02/2018 07:00;6174
None;27101;0;0;1;Clear;sky is clear;15/02/2018 08:00;5488
None;27222;0;0;1;Clear;sky is clear;15/02/2018 09:00;5630
None;27393;0;0;1;Clear;sky is clear;15/02/2018 10:00;4508
None;27528;0;0;75;Clouds;broken clouds;15/02/2018 11:00;4644
None;27542;0;0;90;Clouds;overcast clouds;15/02/2018 12:00;5034
None;27502;0;0;90;Clouds;overcast clouds;15/02/2018 13:00;4960
None;27465;0;0;90;Clouds;overcast clouds;15/02/2018 14:00;5248
None;27451;0;0;90;Clouds;overcast clouds;15/02/2018 15:00;5844
None;27409;0;0;90;Clouds;overcast clouds;15/02/2018 16:00;6807
None;27368;0;0;90;Clouds;overcast clouds;15/02/2018 17:00;6262
None;27301;0;0;90;Clouds;overcast clouds;15/02/2018 18:00;4982
None;27222;0;0;90;Clouds;overcast clouds;15/02/2018 19:00;3463
None;27158;0;0;90;Clouds;overcast clouds;15/02/2018 20:00;3144
None;27029;0;0;90;Snow;light snow;15/02/2018 21:00;3916
None;26958;0;0;75;Snow;light snow;15/02/2018 22:00;2674
None;26702;0;0;1;Snow;light snow;15/02/2018 23:00;1179
None;26702;0;0;1;Haze;haze;15/02/2018 23:00;1179
None;26496;0;0;1;Clear;sky is clear;16/02/2018 00:00;674
None;26235;0;0;1;Clear;sky is clear;16/02/2018 01:00;387
None;26022;0;0;1;Clear;sky is clear;16/02/2018 02:00;273
None;25855;0;0;1;Clear;sky is clear;16/02/2018 03:00;369
None;25735;0;0;1;Clear;sky is clear;16/02/2018 04:00;831
None;25628;0;0;1;Clear;sky is clear;16/02/2018 05:00;2676
None;25579;0;0;1;Clear;sky is clear;16/02/2018 06:00;5122
None;25528;0;0;1;Clear;sky is clear;16/02/2018 07:00;6444
